id,balance_time,LTV_time,interest_rate_time,rate_time,hpi_time,gdp_time,uer_time,REtype_CO_orig_time,REtype_PU_orig_time,REtype_SF_orig_time,investor_orig_time,balance_orig_time,FICO_orig_time,LTV_orig_time,Interest_Rate_orig_time,hpi_orig_time,status_time
19651,9772.27,9.808594803,6,4.39,189.82,2.836358176,5.7,0,0,0,1,70000,687,60.1,6,221.91,0
19648,131691.34,73.32603572,6.125,4.34,189.82,2.836358176,5.7,0,0,1,0,161000,651,78.5,6.125,216.77,0
19647,253789.52,67.36514624,6,4.24,189.82,2.836358176,5.7,1,0,0,0,261000,703,68.7,6,191.42,0
19640,280000,71.48357738,6,4.24,189.82,2.836358176,5.7,1,0,0,0,316000,725,80,6,191.42,0
19614,169942.14,61.79156979,4.375,4.62,189.82,2.836358176,5.7,0,0,0,1,208000,757,80,7.375,179.45,0
19613,166009.93,59.2350505,1.625,4.62,189.82,2.836358176,5.7,0,0,0,0,195000,746,73.6,2.5,179.45,0
19611,42398.41,59.82411204,5.75,4.62,189.82,2.836358176,5.7,0,0,0,1,50250,756,75,6.375,179.45,0
19609,145942.03,49.29599166,3,4.62,189.82,2.836358176,5.7,0,0,1,0,185000,630,66.1,3,179.45,0
19607,152408.78,55.4163774,3.125,4.62,189.82,2.836358176,5.7,0,0,0,1,195000,722,75,5.875,179.45,0
19567,130644.56,32.26053512,5.25,4.5,189.82,2.836358176,5.7,1,0,0,0,340000,671,80,5.25,199.21,0
19539,197463.28,58.22368445,2.75,3.86,189.82,2.836358176,5.7,0,1,0,0,240000,783,80,0,167.91,0
19518,283016.59,30.34537704,3,3.86,189.82,2.836358176,5.7,0,0,0,0,495000,739,60,0,167.91,0
19501,59389.28,47.76470588,6.25,3.86,189.82,2.836358176,5.7,0,0,1,1,76000,662,69.1,6.25,167.91,0
19467,171647.65,66.28676094,4.375,4.27,189.82,2.836358176,5.7,0,0,1,0,209000,689,95,6.875,161.27,0
19464,313635.29,57.31923015,3.375,4.27,189.82,2.836358176,5.7,0,0,0,0,371900,714,80,5.875,161.27,0
19461,100726.79,35.66793429,3,4.27,189.82,2.836358176,5.7,0,0,0,0,131000,670,54.6,0,161.27,0
10374,223922.48,59.81454175,2.625,4.24,189.82,2.836358176,5.7,0,0,0,0,225000,757,59.6,5,191.42,0
19424,100172.88,42.17098204,2.625,4.27,189.82,2.836358176,5.7,0,0,0,0,161450,771,80,3.75,161.27,0
19390,156809.72,45.13945026,6.5,3.96,189.82,2.836358176,5.7,0,0,1,0,191000,674,67,6.5,155.77,0
19376,95614.54,56.04511378,7.875,3.96,189.82,2.836358176,5.7,0,0,1,0,112000,622,80,7.875,155.77,0
19362,43378.91,42.91859285,6.875,3.96,189.82,2.836358176,5.7,0,0,0,1,53000,700,63.9,6.875,155.77,0
19360,258948.05,47.25106987,5.875,3.96,189.82,2.836358176,5.7,0,0,1,0,322000,685,71.6,5.875,155.77,0
19354,176217.8,54.56896942,6.875,3.96,189.82,2.836358176,5.7,0,0,1,0,212000,641,80,6.875,155.77,0
19352,259555.48,45.77729941,7,3.96,189.82,2.836358176,5.7,0,0,0,0,315000,661,67.7,7,155.77,0
19343,167003.21,42.18345699,6.25,3.96,189.82,2.836358176,5.7,0,0,1,0,205000,677,63.1,6.25,155.77,0
19341,55764.88,73.80927396,6.125,3.96,189.82,2.836358176,5.7,0,0,1,0,58900,631,95,6.125,155.77,0
19327,142414.13,32.06557448,5.875,3.54,189.82,2.836358176,5.7,0,0,1,0,200000,639,57.1,5.875,149.7,0
19317,365003.85,58.74639169,7,3.54,189.82,2.836358176,5.7,0,0,0,0,441000,712,90,7,149.7,0
19315,128401.47,31.62727785,6.5,3.54,189.82,2.836358176,5.7,0,0,0,0,219000,691,68.4,6.5,149.7,0
19304,34284.57,8.864999161,5.5,3.54,189.82,2.836358176,5.7,0,1,0,0,244000,687,80,5.5,149.7,0
19296,67890.18,58.83630615,8.25,3.54,189.82,2.836358176,5.7,0,0,1,1,81900,632,90,8.25,149.7,0
19291,7362.96,4.20778156,5.5,3.54,189.82,2.836358176,5.7,0,0,1,0,131100,750,95,5.5,149.7,0
19285,79476.77,41.84425563,6.875,3.83,189.82,2.836358176,5.7,1,0,0,1,100000,685,69,6.875,144.84,0
19257,82258.06,75.39764334,2.1,5.03,189.82,2.836358176,5.7,0,0,1,1,93700,786,75,2.1,217.37,0
19256,99922.97,86.03424055,2,5.03,189.82,2.836358176,5.7,0,0,1,0,106400,609,80,2,217.37,0
19248,188787.5,76.96399777,6.75,4.65,189.82,2.836358176,5.7,0,0,1,0,212900,738,75,6.75,219.67,0
19246,34894.02,63.50273412,7.25,4.65,189.82,2.836358176,5.7,0,0,1,0,38599,683,60.7,7.25,219.67,0
19244,87747.86,90.66659206,6.875,4.65,189.82,2.836358176,5.7,0,1,0,1,98000,768,87.5,6.875,219.67,0
19243,19487.3,72.74761474,6.75,4.65,189.82,2.836358176,5.7,0,0,1,1,21700,781,70,6.75,219.67,0
19238,43112.68,76.75743348,6.75,4.65,189.82,2.836358176,5.7,0,0,1,1,52000,696,80,6.75,219.67,0
19230,81146.05,69.03683782,6.5,4.65,189.82,2.836358176,5.7,0,0,1,0,91000,769,66.9,6.5,219.67,0
19228,67696.24,57.18376703,7.5,4.65,189.82,2.836358176,5.7,0,0,0,1,109600,721,80,7.5,219.67,0
19221,58826.07,45.86551297,4.125,4.65,189.82,2.836358176,5.7,0,0,0,0,108500,633,73.1,4.125,219.67,0
19212,169352.89,68.45351689,6.875,5.15,189.82,2.836358176,5.7,0,0,1,0,192000,668,65.1,6.875,226.29,0
19200,146634.08,87.40339786,2,5.15,189.82,2.836358176,5.7,0,0,1,0,160000,691,80,0,226.29,0
19197,135619.95,84.20652484,4,5.15,189.82,2.836358176,5.7,0,0,1,0,153600,750,80,4,226.29,0
19188,428168.15,80.27077117,4,4.86,189.82,2.836358176,5.7,0,1,0,0,503000,718,80,4,223.75,0
19186,94766.18,66.49135263,2,4.86,189.82,2.836358176,5.7,0,0,1,0,134400,670,80,0,223.75,0
19178,125236.64,80.46333446,6.625,4.39,189.82,2.836358176,5.7,0,0,1,0,143200,642,78.7,6.625,221.91,0
19176,28820.95,51.07348274,4,4.86,189.82,2.836358176,5.7,0,1,0,1,44500,743,66.9,0,223.75,0
19168,136625.49,82.16686858,6.375,4.86,189.82,2.836358176,5.7,0,0,1,0,156800,705,80,6.375,223.75,0
19161,66143.83,72.19159849,6.625,4.86,189.82,2.836358176,5.7,0,0,1,1,75600,744,70,6.625,223.75,0
19134,77823.68,91.43734069,7.5,4.39,189.82,2.836358176,5.7,0,0,1,1,89550,792,90,7.5,221.91,0
19127,51469.9,81.81170703,7.125,5.15,189.82,2.836358176,5.7,0,0,1,1,60000,624,80,7.125,226.29,0
19120,155375.75,59.77357538,5.75,5.15,189.82,2.836358176,5.7,0,1,0,0,185000,725,59.7,5.75,226.29,0
19116,354241.42,70.73390639,6.125,4.86,189.82,2.836358176,5.7,0,1,0,0,415000,711,70.3,6.125,223.75,0
19115,93718.45,83.0604981,3.6,4.86,189.82,2.836358176,5.7,0,0,1,0,106400,785,80,3.6,223.75,0
19110,73848.64,91.63048206,6.625,4.86,189.82,2.836358176,5.7,0,0,1,1,85500,678,90,6.625,223.75,0
19109,57802.67,90.98118467,6.75,4.86,189.82,2.836358176,5.7,0,1,0,1,67400,747,90,6.75,223.75,0
19108,104903.31,80.30923958,7,5.15,189.82,2.836358176,5.7,0,1,0,1,123331,755,79.2,7,226.29,0
19106,118174.41,74.83582334,5.5,5.15,189.82,2.836358176,5.7,0,1,0,1,141000,774,74.9,5.5,226.29,0
19105,199345.4,74.28743647,5,5.15,189.82,2.836358176,5.7,0,0,0,1,239925,789,75,5,226.29,0
19104,245875.78,79.20147976,5.5,5.15,189.82,2.836358176,5.7,1,0,0,1,292000,728,78.9,5.5,226.29,0
19103,129636.42,80.52098966,6,4.86,189.82,2.836358176,5.7,0,1,0,1,151820,717,80,6,223.75,0
19102,116021.04,54.8967913,8.375,5.15,189.82,2.836358176,5.7,0,0,1,0,129250,551,51.3,8.375,226.29,0
19100,195702.61,34.71246705,5.25,4.86,189.82,2.836358176,5.7,0,0,1,0,420000,730,63.2,5.25,223.75,0
19091,92351.4,75.09258861,6.25,4.86,189.82,2.836358176,5.7,0,0,0,1,108000,700,74.5,6.25,223.75,0
19090,102583.47,80.61339308,6.375,4.86,189.82,2.836358176,5.7,0,0,1,1,120000,737,80,6.375,223.75,0
19087,316497.93,88.40554339,6.5,4.86,189.82,2.836358176,5.7,1,0,0,1,316500,695,75,6.5,223.75,0
19084,312601.8,87.68863452,5.75,4.86,189.82,2.836358176,5.7,0,0,1,0,316000,768,75.2,5.75,223.75,0
19081,146971.5,92.15021489,6.625,4.86,189.82,2.836358176,5.7,1,0,0,1,150400,736,80,6.625,223.75,0
19073,439200,94.29986303,6.25,4.86,189.82,2.836358176,5.7,0,0,1,0,439200,742,80,6.25,223.75,0
19066,48075.37,30.62402691,6.75,4.86,189.82,2.836358176,5.7,0,0,1,0,99000,668,53.5,6.75,223.75,0
19058,379897.18,41.02564574,5.75,4.39,189.82,2.836358176,5.7,0,0,0,0,800000,743,73.9,5.75,221.91,0
19055,422796.54,51.48670462,2,4.39,189.82,2.836358176,5.7,0,0,1,0,768000,675,80,2,221.91,0
19054,111706.84,48.40484667,5.875,4.39,189.82,2.836358176,5.7,0,0,1,0,167000,693,61.9,5.875,221.91,0
19052,134794.68,88.2716657,5,4.86,189.82,2.836358176,5.7,0,0,1,0,144000,773,80,5,223.75,0
19049,101742.59,81.74754143,7.25,4.39,189.82,2.836358176,5.7,0,0,1,0,116400,789,80,7.25,221.91,0
19047,471697.45,85.52275689,2,4.86,189.82,2.836358176,5.7,0,0,1,0,485000,799,74.6,0,223.75,0
19045,119904.33,93.44982921,6.375,4.39,189.82,2.836358176,5.7,0,0,1,0,120000,716,80,6.375,221.91,0
19042,314406.78,84.22873946,6.125,4.86,189.82,2.836358176,5.7,0,0,1,0,352000,790,80,6.125,223.75,0
19040,369760.52,43.22703456,5.375,4.39,189.82,2.836358176,5.7,0,0,1,0,800000,810,80,5.375,221.91,0
19039,226966.12,34.22832509,5.25,4.39,189.82,2.836358176,5.7,0,0,1,0,500000,726,64.5,5.25,221.91,0
19036,103937.15,21.44893802,5.875,4.39,189.82,2.836358176,5.7,1,0,0,0,453200,687,80,5.875,221.91,0
19034,263279.63,68.38641251,5.875,4.39,189.82,2.836358176,5.7,0,0,1,0,311000,731,69.1,5.875,221.91,0
19033,147528.11,75.9382127,5.625,4.86,189.82,2.836358176,5.7,0,1,0,0,183200,709,80,5.625,223.75,0
19017,169836.55,90.35187712,6.375,4.39,189.82,2.836358176,5.7,0,0,1,0,175800,730,80,6.375,221.91,0
19008,9107.87,26.619,5.75,4.39,189.82,2.836358176,5.7,0,0,1,1,28000,582,70,5.75,221.91,0
19002,379382.93,73.91991184,5.875,4.39,189.82,2.836358176,5.7,0,1,0,0,450000,780,75,5.875,221.91,0
19000,140617.44,62.97326563,6,4.34,189.82,2.836358176,5.7,0,0,0,1,178500,737,70,6,216.77,0
18999,207056.51,68.76716658,5.875,4.39,189.82,2.836358176,5.7,0,0,1,0,246400,766,70,5.875,221.91,0
18998,103362.33,55.05067779,5.75,4.39,189.82,2.836358176,5.7,0,0,1,0,175600,731,80,5.75,221.91,0
18995,66449.62,76.6504159,6.375,4.34,189.82,2.836358176,5.7,0,0,1,1,79200,683,80,6.375,216.77,0
18994,84360.7,71.3864181,6,4.34,189.82,2.836358176,5.7,1,0,0,1,100000,760,74.1,6,216.77,0
18978,76727.18,81.54389572,4,4.39,189.82,2.836358176,5.7,0,0,1,0,88000,712,80,0,221.91,0
18977,285754.27,76.78228056,6,4.34,189.82,2.836358176,5.7,0,1,0,0,340000,711,80,6,216.77,0
18964,249668.89,71.27900812,6,4.34,189.82,2.836358176,5.7,0,0,1,0,298000,738,74.5,6,216.77,0
18962,128028.38,69.62162633,6,4.34,189.82,2.836358176,5.7,0,0,1,1,168000,768,80,6,216.77,0
18956,77354.33,76.88149304,6,4.34,189.82,2.836358176,5.7,1,0,0,0,91920,724,80,6,216.77,0
18955,101761.43,74.35293611,6.75,4.39,189.82,2.836358176,5.7,0,0,1,0,128000,731,80,6.75,221.91,0
18952,113367.64,80.32302689,6,4.39,189.82,2.836358176,5.7,0,0,1,0,132000,651,80,0,221.91,0
18950,45421.4,56.38062649,6.375,4.34,189.82,2.836358176,5.7,0,0,1,0,61180,647,66.5,6.375,216.77,0
18939,143288.13,90.54685927,7,4.39,189.82,2.836358176,5.7,0,0,1,0,166500,756,90,7,221.91,0
18925,621033.88,72.69436453,6,3.94,189.82,2.836358176,5.7,0,0,1,0,752000,792,80,6,208.86,0
18920,324505.08,72.13227099,5.75,3.94,189.82,2.836358176,5.7,0,0,1,0,396000,700,80,5.75,208.86,0
18915,59846.72,28.57138633,5.5,4.39,189.82,2.836358176,5.7,0,1,0,0,215000,695,87.8,5.5,221.91,0
18913,134660.4,21.57395577,5.5,4.24,189.82,2.836358176,5.7,0,0,1,0,372000,756,59.1,5.5,191.42,0
18912,491374.11,76.6895974,3.25,3.94,189.82,2.836358176,5.7,0,0,0,0,564000,715,80,0,208.86,0
18909,273977.84,39.46061058,5.5,4.24,189.82,2.836358176,5.7,0,0,1,0,439000,724,62.7,5.5,191.42,0
18907,305008.3,73.11597518,5.75,3.94,189.82,2.836358176,5.7,0,1,0,0,367200,660,80,5.75,208.86,0
18902,126411.63,73.90625947,6.25,4.14,189.82,2.836358176,5.7,1,0,0,0,128000,643,76,6.25,186.91,0
18897,383895.19,65.17413045,6.625,4.14,189.82,2.836358176,5.7,0,0,0,0,464000,698,80,6.625,186.91,0
18896,549244.45,77.00384664,4,4.34,189.82,2.836358176,5.7,0,0,1,0,650000,636,79.8,4,216.77,0
18893,29593.49,60.41511865,6,3.54,189.82,2.836358176,5.7,0,0,1,0,35965,519,93.1,6,149.7,0
18882,139486.5,37.48675299,5.875,4.39,189.82,2.836358176,5.7,0,0,1,0,348000,747,80,5.875,221.91,0
18869,191752.83,26.12701738,5,4.5,189.82,2.836358176,5.7,0,0,1,0,533000,602,69.2,5,199.21,0
18858,34146.29,23.89029056,5.125,4.5,189.82,2.836358176,5.7,0,0,0,1,120000,766,80,5.125,199.21,0
18852,72979.62,67.82927926,6.5,4.24,189.82,2.836358176,5.7,0,0,1,0,86800,729,80,6.5,191.42,0
18851,168694.85,51.88561952,6.625,4.24,189.82,2.836358176,5.7,0,0,1,0,200000,728,61,6.625,191.42,0
18850,326343.05,71.18885488,2,4.62,189.82,2.836358176,5.7,0,1,0,0,346700,686,80,5.75,179.45,0
18843,485786.5,63.78439474,2.75,4.62,189.82,2.836358176,5.7,0,0,1,0,576000,732,80,0,179.45,0
18841,106065.95,54.19084343,2.75,4.62,189.82,2.836358176,5.7,0,0,1,0,136000,677,73.5,0,179.45,0
18836,524076.95,64.55325836,2.75,4.62,189.82,2.836358176,5.7,0,0,1,0,614000,741,80,0,179.45,0
18817,225296.66,62.14107808,2.625,4.62,189.82,2.836358176,5.7,0,1,0,0,274200,773,80,6.25,179.45,0
18795,82606.52,43.39291626,2.75,4.62,189.82,2.836358176,5.7,0,0,1,0,115000,786,63.9,0,179.45,0
18785,195078.51,69.0246183,2.625,3.86,189.82,2.836358176,5.7,0,0,0,1,200000,722,80,5.25,167.91,0
18784,103547.82,61.94538039,5.125,4.62,189.82,2.836358176,5.7,0,0,1,0,125000,645,79.1,5.125,179.45,0
18778,292711.3,37.13877388,2.75,4.62,189.82,2.836358176,5.7,0,1,0,0,380000,769,51,0,179.45,0
18771,263810.28,41.93402939,6,4.24,189.82,2.836358176,5.7,0,0,0,1,333700,707,52.6,6,191.42,0
18765,224172.93,46.8947354,2.625,3.86,189.82,2.836358176,5.7,0,0,1,1,296000,773,70,0,167.91,0
18763,94313.92,67.5009905,5.875,4.24,189.82,2.836358176,5.7,0,0,0,1,126810,748,90,5.875,191.42,0
18752,424976.13,59.76521476,2.75,3.86,189.82,2.836358176,5.7,0,0,1,0,503200,763,80,0,167.91,0
18748,556890.68,54.1076414,2.75,4.62,189.82,2.836358176,5.7,0,0,1,0,778400,657,80,0,179.45,0
18737,381351.66,66.92979514,5.5,4.5,189.82,2.836358176,5.7,0,0,1,0,470000,722,78.6,5.5,199.21,0
18730,301591.21,47.53094929,2.75,4.62,189.82,2.836358176,5.7,0,0,1,0,403700,788,67.3,0,179.45,0
18729,284060.88,57.13668819,2.75,4.62,189.82,2.836358176,5.7,0,0,1,0,376000,760,80,4.125,179.45,0
18712,264006.95,59.88048998,3.125,3.86,189.82,2.836358176,5.7,0,0,0,0,312000,707,80,0,167.91,0
18708,367787.08,59.69453302,3.125,3.86,189.82,2.836358176,5.7,0,0,0,1,436000,753,80,0,167.91,0
18703,317123.93,57.81991715,3.125,3.86,189.82,2.836358176,5.7,0,0,0,0,376000,697,77.5,0,167.91,0
18667,107949.18,58.76254205,2.625,3.86,189.82,2.836358176,5.7,0,0,0,0,130000,653,80,5.5,167.91,0
18656,159316.29,54.59074113,2.875,3.86,189.82,2.836358176,5.7,0,1,0,0,190000,761,73.6,0,167.91,0
18632,194117.86,58.8129146,5.875,4.14,189.82,2.836358176,5.7,0,0,1,0,243750,696,75,5.875,186.91,0
18613,184880.7,44.20022146,2.625,3.86,189.82,2.836358176,5.7,1,0,0,0,333000,688,90,5.5,167.91,0
18608,133600.34,58.50252371,2.625,3.86,189.82,2.836358176,5.7,0,0,1,0,161000,740,79.7,4.625,167.91,0
18596,68709.79,48.25702405,2.375,3.86,189.82,2.836358176,5.7,0,0,1,0,83000,681,65.9,5.375,167.91,0
18584,461270.49,42.12847636,2.875,4.27,189.82,2.836358176,5.7,0,1,0,0,600000,787,64.5,0,161.27,0
18583,165350.69,48.41694428,2.875,4.27,189.82,2.836358176,5.7,0,0,1,0,215000,660,74.1,0,161.27,0
18568,310401.62,50.42360676,2.625,4.27,189.82,2.836358176,5.7,0,0,0,0,418400,722,80,4.875,161.27,0
18553,181001.44,59.14530816,2.625,4.27,189.82,2.836358176,5.7,0,0,0,0,208000,685,80,4.875,161.27,0
18512,232621.41,56.50717261,2.875,4.27,189.82,2.836358176,5.7,0,0,1,0,279800,645,80,0,161.27,0
18470,236628.06,40.86256455,5.875,3.96,189.82,2.836358176,5.7,0,0,1,0,345000,759,72.6,5.875,155.77,0
18467,76534.15,32.98554227,2.865,6.03,189.82,2.836358176,5.7,0,0,1,0,109100,578,87.3,4.95,102.24,0
18457,17779.55,21.59313228,7.05,3.96,189.82,2.836358176,5.7,0,0,1,0,50001,616,74,7.05,155.77,0
18448,196044.78,51.53637405,6.5,3.54,189.82,2.836358176,5.7,0,0,0,1,240000,750,80,6.5,149.7,0
18438,250102.75,45.36554518,5.875,3.54,189.82,2.836358176,5.7,0,0,0,0,320000,691,73.6,5.875,149.7,0
18432,315399.27,45.39353759,6,3.96,189.82,2.836358176,5.7,0,0,1,0,390000,641,68.4,6,155.77,0
18431,66813.49,35.38341981,6.125,3.54,189.82,2.836358176,5.7,0,0,1,0,82500,675,55.4,6.125,149.7,0
18424,98347.4,10.55603264,4.875,3.96,189.82,2.836358176,5.7,0,0,1,0,565000,713,73.9,4.875,155.77,0
18421,91590.46,50.44357089,6.375,3.96,189.82,2.836358176,5.7,0,0,1,1,111750,695,75,6.375,155.77,0
18393,23050.07,20.94562596,7.5,4.86,189.82,2.836358176,5.7,0,0,1,0,67500,662,87.7,7.5,132.76,0
18392,66237.91,47.53229235,6.25,3.54,189.82,2.836358176,5.7,1,0,0,0,87920,756,80,6.25,149.7,0
18391,194800.66,47.28959336,5.875,3.54,189.82,2.836358176,5.7,0,0,1,0,243000,694,74.8,5.875,149.7,0
18376,344547.48,53.01986659,6.75,3.83,189.82,2.836358176,5.7,0,0,1,0,422500,660,86.8,6.75,142.18,0
18375,60415,20.48843606,5.625,3.83,189.82,2.836358176,5.7,0,0,1,0,213750,676,95,5.625,144.84,0
18371,83839.46,44.14119743,7.75,3.83,189.82,2.836358176,5.7,0,0,1,1,100000,738,69,7.75,144.84,0
18370,72957.85,52.84110731,6.875,3.83,189.82,2.836358176,5.7,0,0,1,0,89550,763,85,6.875,144.84,0
18356,121831.92,62.05925222,6.75,4.71,189.82,2.836358176,5.7,0,0,1,0,184000,660,80,6.75,222.39,0
18348,303986.26,111.0187701,7.125,4.64,156.04,2.694110549,9.4,0,1,0,0,316000,762,80,7.125,225.1,0
18345,177433.46,59.28185423,7,4.64,189.82,2.836358176,5.7,1,0,0,0,241000,652,67.9,7,225.1,0
18343,250593.87,84.38991986,6.875,5.15,189.82,2.836358176,5.7,0,1,0,0,283200,723,80,6.875,226.29,0
18339,161600,95.37035086,7.25,5.15,189.82,2.836358176,5.7,0,0,1,0,161600,648,80,7.25,226.29,0
18338,226082.98,94.56847862,8.5,5.15,189.82,2.836358176,5.7,0,0,0,1,228000,661,80,8.5,226.29,0
18330,72508.96,85.13415469,7.875,4.64,189.82,2.836358176,5.7,0,1,0,0,80800,680,80,7.875,225.1,0
18326,179986.49,86.59541507,8.5,4.86,189.82,2.836358176,5.7,0,0,0,0,196000,657,80,8.5,223.75,0
18313,311505.54,69.04711207,7.25,4.64,189.82,2.836358176,5.7,0,0,0,0,347750,666,65,7.25,225.1,0
18304,106311.96,85.51795653,7.49,5.15,189.82,2.836358176,5.7,0,0,1,0,118560,707,80,7.49,226.29,0
18302,136046.34,84.4712707,7.11,5.15,189.82,2.836358176,5.7,0,1,0,0,153600,683,80,7.11,226.29,0
18298,311738.78,79.3894179,8,5.15,189.82,2.836358176,5.7,0,0,0,0,345000,637,73.7,8,226.29,0
18297,529875.42,74.75503656,6.5,5.15,189.82,2.836358176,5.7,0,0,1,0,591500,796,70,6.5,226.29,0
18296,76119.42,91.42531601,7.875,5.15,189.82,2.836358176,5.7,0,0,1,0,79404,715,80,7.875,226.29,0
18281,64283.44,82.66901601,7.25,5.15,189.82,2.836358176,5.7,0,1,0,0,74160,716,80,7.25,226.29,0
18260,893088.26,94.39196986,7.125,4.64,189.82,2.836358176,5.7,0,0,0,0,897600,694,80,7.125,225.1,0
18244,118791.71,87.56191731,6.5,4.65,189.82,2.836358176,5.7,0,0,1,0,125600,700,80,6.5,219.67,0
18242,524836.97,69.51928607,5.5,5.15,189.82,2.836358176,5.7,0,0,1,0,720000,691,80,5.5,226.29,0
18239,121138.46,67.12062675,5.75,4.24,189.82,2.836358176,5.7,0,1,0,0,145600,741,80,5.75,191.42,0
18237,92394.26,62.74332902,6.875,4.14,189.82,2.836358176,5.7,0,0,1,1,108750,698,75,6.875,186.91,0
18235,155231.56,87.76670821,6.875,5.15,189.82,2.836358176,5.7,0,0,1,0,168680,688,80,6.875,226.29,0
18232,57482.2,72.14288138,8,5.15,189.82,2.836358176,5.7,1,0,0,0,72000,626,75.8,8,226.29,0
18224,68189.71,80.52406127,7.625,5.15,189.82,2.836358176,5.7,0,0,1,0,76320,681,75.6,7.625,226.29,0
18214,43428.16,71.65560605,7.75,4.71,189.82,2.836358176,5.7,0,0,1,0,48000,688,67.6,7.75,222.39,0
18209,228679.71,88.91219243,7.375,4.64,189.82,2.836358176,5.7,0,0,1,1,228750,780,75,7.375,225.1,0
18204,69346.26,92.5996055,5.875,3.94,189.82,2.836358176,5.7,0,0,1,0,82400,770,100,5.875,208.86,0
18202,66785.39,60.6729878,7,4.64,189.82,2.836358176,5.7,0,0,1,1,95550,682,73.2,7,225.1,0
18198,118035.07,85.28065182,7.74,5.15,189.82,2.836358176,5.7,0,0,1,0,132000,659,80,7.74,226.29,0
18197,104124.79,48.90185117,7.25,5.15,189.82,2.836358176,5.7,0,0,0,1,182000,670,71.7,7.25,226.29,0
18191,114489.15,84.25054325,6.84,5.15,189.82,2.836358176,5.7,0,0,1,0,129600,660,80,6.84,226.29,0
18187,409841.32,84.22255474,7.25,5.15,189.82,2.836358176,5.7,0,1,0,0,420000,639,72.4,7.25,226.29,0
18183,272008.37,73.36406585,6.625,5.15,189.82,2.836358176,5.7,0,0,1,1,309400,727,70,6.625,226.29,0
18179,99514.48,84.1004065,6.75,5.15,189.82,2.836358176,5.7,0,1,0,0,112850,771,80,6.75,226.29,0
18177,70436.38,75.66886699,6.625,5.15,189.82,2.836358176,5.7,0,0,1,0,87000,731,78.4,6.625,226.29,0
18171,64288.44,84.90743818,8.125,4.86,189.82,2.836358176,5.7,0,0,1,1,71400,671,80,8.125,223.75,0
18166,409678.3,61.41643147,5.75,4.34,189.82,2.836358176,5.7,0,0,1,0,486000,730,63.8,5.75,216.77,0
18165,101317.44,62.54670748,6.875,4.5,189.82,2.836358176,5.7,0,0,1,1,119000,648,70,6.875,199.21,0
18051,12627.43,10.59119582,8.9,5.07,189.82,2.836358176,5.7,0,0,1,0,57700,687,74.3,8.9,123.64,0
18050,22576.09,24.35970657,7.9,4.6,189.82,2.836358176,5.7,0,0,1,0,48000,689,80,7.9,122.89,0
18048,7254.39,12.89063977,9.25,5.42,173.17,0.892996155,7.6,0,0,1,0,22000,654,56.4,9.25,120.03,0
18047,1104.46,3.622733333,10.5,5.8,161,3.02949864,9.4,0,0,1,0,16800,637,80,10.5,110.9,0
18046,94295.71,48.02597031,7.9,5.07,189.82,2.836358176,5.7,0,0,1,0,115100,707,90,7.9,123.64,0
18037,5764.76,7.908247308,12.65,6.43,189.82,2.836358176,5.7,0,0,0,0,24000,542,80,12.65,78.12,0
18028,39340.4,29.85209762,6.5,5.81,189.82,2.836358176,5.7,0,0,1,0,54800,651,83,6.5,95.1,0
18027,37737.38,25.93782698,10.75,5.25,189.82,2.836358176,5.7,0,0,1,0,52000,666,74.3,10.75,91.31,0
18026,16826.64,26.98065709,10.25,5.25,189.82,2.836358176,5.7,0,0,1,0,24000,495,80,10.25,91.31,0
18019,57630.57,29.05149854,8.25,5.75,189.82,2.836358176,5.7,0,0,1,0,76471,539,88.9,8.25,82.31,0
18016,26411.88,35.74719738,11.25,6.03,189.82,2.836358176,5.7,0,0,1,0,30975,567,73.8,11.25,107.83,0
18009,47529.33,36.1303956,9.65,6.45,189.82,2.836358176,5.7,0,0,1,0,59032,459,85.6,9.65,99.51,0
18000,62520.21,36.85021705,8.99,5.81,189.82,2.836358176,5.7,0,0,1,0,76500,513,90,8.99,95.1,0
17999,1602.19,1.41264171,8.99,5.9,188.37,2.868593825,6.2,0,0,1,0,47200,656,80,8.99,97.99,0
17997,57274.15,29.78470435,8.99,5.25,189.82,2.836358176,5.7,0,0,1,0,74000,573,80,8.99,91.31,0
17970,5088.21,8.493497434,11.04,5.8,189.82,2.836358176,5.7,0,0,1,0,29750,682,85,11.04,110.9,0
17965,2276.36,0.675686429,6.75,7.34,158.16,-0.241080652,10,0,0,1,0,108800,789,66.3,6.75,77.04,0
17964,1233.29,2.971159374,9.5,8.65,153.35,-4.146710947,9,0,0,1,0,23400,763,105.4,9.5,82.02,0
17963,10155.29,16.36445109,7.5,5.4,189.82,2.836358176,5.7,0,0,1,0,23750,737,95,7.5,76.47,0
17959,519120.86,42.63286635,5.625,3.96,189.82,2.836358176,5.7,0,0,1,0,649500,764,65,5.625,155.77,0
17955,510166.77,42.33842943,5.25,3.54,189.82,2.836358176,5.7,0,0,1,0,650000,726,68.4,5.25,149.7,0
17947,173969.03,18.30162624,5.125,3.54,189.82,2.836358176,5.7,0,0,1,0,545000,775,72.7,5.125,149.7,0
17946,296994.37,32.54127039,5.5,3.54,189.82,2.836358176,5.7,0,0,1,0,375000,692,52.1,5.5,149.7,0
17944,33033.7,46.37177287,3.125,4.86,189.82,2.836358176,5.7,0,0,1,0,58947,619,70.2,6,223.75,0
